source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, AHTANUM R, YCR 1 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2015,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"225,800",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, AHTANUM R, YCR 1 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2014,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"326,000",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"HOPS, AHTANUM R, YCR 1 - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"347,500",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2023,ANNUAL,00,00,YEAR,,2023-12-20 15:00:00.000,(D),
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2022,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"2,032",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2021,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"2,211",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2020,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"2,134",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2019,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"2,820",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2018,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"2,730",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2017,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"1,052",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2016,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"1,012",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2015,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"1,557",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2014,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"1,680",
SURVEY,CROPS,FIELD CROPS,HOPS,"AHTANUM R, YCR 1",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,LB / ACRE,"HOPS, AHTANUM R, YCR 1 - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,STATE,53,53,WA,WASHINGTON,,,,,,,,00000000,,,9000,UNITED STATES,WASHINGTON,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"1,647",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2024,ANNUAL,00,00,YEAR,,2024-06-12 12:00:00.000,"44,543",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2023,ANNUAL,00,00,YEAR,,2023-12-20 15:00:00.000,"54,318",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2022,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"60,113",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2021,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"60,872",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2020,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"58,641",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2019,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"56,544",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2018,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,"55,035",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2017,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"53,989",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2016,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"50,857",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2015,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"43,633",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2014,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"38,011",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,"35,288",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2012,ANNUAL,00,00,YEAR,,2014-12-17 15:04:48.000,"29,683",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2011,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"29,787",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2010,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"31,289",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2009,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"39,726",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2008,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"40,898",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2007,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"30,911",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2006,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"29,365",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2005,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"29,463",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2004,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"27,742",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2003,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"28,669",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"29,309",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2001,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"35,911",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,00000000,,,9000,UNITED STATES,US TOTAL,2000,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,"36,120",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,,,,,,,,00000000,,,9000,UNITED STATES,IDAHO,2024,ANNUAL,00,00,YEAR,,2024-06-12 12:00:00.000,"5,970",
SURVEY,CROPS,FIELD CROPS,HOPS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,HOPS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,,,,,,,,00000000,,,9000,UNITED STATES,IDAHO,2023,ANNUAL,00,00,YEAR,,2023-12-20 15:00:00.000,"8,645",
